correct,asr,error_type,edit_distance,sentence_idx
humarap,humirap,character_substitution,1,1192
healthcare,health,segmentation_error,4,1194
melinton,melatonin,word_level_error,4,1195
healthcare,health,segmentation_error,4,1195
rapacuronium,rapicuronium,character_substitution,1,1200
rocin,rawson,phonetic_substitution,4,1201
pyrazinamide,parazenamide,character_substitution,2,1204
relbovin,robovin,character_substitution,2,1205
avm,a,character_insertion_deletion,2,1210
syr,vm-ser,word_level_error,4,1210
pinaverium,pinnivirium,phonetic_substitution,3,1213
zimnil,zymnil,character_substitution,1,1214
fopina,vapina,character_substitution,2,1215
lasole,lassal,phonetic_substitution,3,1218
vitolac,vitilac,character_substitution,1,1219
fluzeet,fluzeed,character_substitution,1,1220
prostrata,prostata,character_substitution,1,1221
calidex,calodex,character_substitution,1,1223
healthcare,health,segmentation_error,4,1225
intajac,intagac,character_substitution,1,1226
healthcare,health,segmentation_error,4,1228
ra,ratu-123,segmentation_error,6,1233
celastrus,celastris,character_substitution,1,1241
healthcare,health,segmentation_error,4,1242
surfaz,surfas,character_substitution,1,1242
molnatris,molnitris,character_substitution,1,1243
cefotetan,cefotin,character_insertion_deletion,3,1245
acno,echnosymp,segmentation_error,6,1247
cap,,character_insertion_deletion,3,1247
cetilistat,setilis,word_level_error,4,1248
difenoxin,difnexin,character_substitution,2,1251
antidiarrheal,anti-diarrheal,character_substitution,1,1251
healthcare,health,segmentation_error,4,1258
syr,sir,character_substitution,1,1259
aredia,iridia,character_substitution,2,1260
folib,follib,character_substitution,1,1262
tufnac,tufnak,character_substitution,1,1263
vitamin,vitam,character_insertion_deletion,2,1265
ceftriveto,ceftrivedo,character_substitution,1,1266
tigeniche,tiganish,phonetic_substitution,3,1272
healthcare,health,segmentation_error,4,1273
disoproxil,,segmentation_error,10,1275
healthcare,health,segmentation_error,4,1276
setrona,citrona,character_substitution,2,1278
tenapanor,tenopaner,character_substitution,2,1281
fenigyl,phenogyl,word_level_error,3,1285
healthcare,health,segmentation_error,4,1286
antisera,,segmentation_error,8,1287
healthcare,health,segmentation_error,4,1289
sahcef,sacef,character_substitution,1,1289
albumeon,albumin,character_substitution,2,1290
tab,yet,word_level_error,3,1293
healthcare,health,segmentation_error,4,1293
clamox,clomox,character_substitution,1,1300
healthcare,health,segmentation_error,4,1301
bevazza,beveza,character_substitution,2,1301
healthcare,health,segmentation_error,4,1303
peni,penny,character_substitution,2,1303
zalep,xalep,character_substitution,1,1304
mangafodipir,mangophotopyr,phonetic_substitution,6,1306
healthcare,health,segmentation_error,4,1307
junior,squirrel,word_level_error,6,1308
irus,eris,character_substitution,2,1310
esofag,esophag,character_substitution,2,1314
clonasig,klanosig,word_level_error,3,1317
alther,alderford,phonetic_substitution,6,1318
fort,dsyr,word_level_error,4,1318
amilyst,amylast,character_substitution,2,1321
sr,,character_insertion_deletion,2,1326
nervijen,nervigen,character_substitution,1,1329
inj,inge,character_substitution,2,1329
gonadorelin,gonadolin,character_insertion_deletion,2,1331
zatia,xatiotonic,segmentation_error,7,1335
tonic,,segmentation_error,5,1335
ducocef,ducosif,character_substitution,2,1338
healthcare,health,segmentation_error,4,1338
brustan,brustin,character_substitution,1,1341
maxicure,maxi-q,word_level_error,4,1342
iron,incr,word_level_error,3,1345
methyprylon,methiprilone,phonetic_substitution,3,1346
colinem,collinum,character_substitution,2,1348
desmopressin,desmopress,character_insertion_deletion,2,1350
healthcare,health,segmentation_error,4,1351
liotrix,leotrix,character_substitution,1,1354
raboset,rabicet,character_substitution,2,1355
longa,longer,character_substitution,2,1357
tab,ptab,character_substitution,1,1358
lysupra,lysoprotein,phonetic_substitution,6,1359
tab,b,character_insertion_deletion,2,1359
malzix,maltzix,character_substitution,1,1360
ofloxacin,afluxacin,character_substitution,2,1364
lotion,b-lotion,character_insertion_deletion,2,1365
livotrit,livitrit,character_substitution,1,1371
liqd,lict,character_substitution,2,1371
aben,a,character_insertion_deletion,3,1374
zupred,zeparid,phonetic_substitution,3,1375
achyranthes,echiran's,word_level_error,5,1376
tab,,character_insertion_deletion,3,1377
nimriz,nimris,character_substitution,1,1378
davceclo,davseclo,character_substitution,1,1381
anxit,anx,character_insertion_deletion,2,1383
baxdela,bextella,phonetic_substitution,3,1390
moucer,mouser,character_substitution,1,1392
taxfax,tax,character_insertion_deletion,3,1393
dextin,dexton,character_substitution,1,1400
nonsteroidal,non-steroidal,character_substitution,1,1405
ofloxacin,oflixacin,character_substitution,1,1409
healthcare,health,segmentation_error,4,1409
prasilife,pracilife,character_substitution,1,1410
vhestanil,vihestanil,character_substitution,1,1411
healthcare,health,segmentation_error,4,1412
rifagut,rifigate,phonetic_substitution,3,1412
miwa,mewa,character_substitution,1,1416
klamoric,chlamyric,word_level_error,3,1418
jenac,genacgeal,segmentation_error,5,1419
gel,,character_insertion_deletion,3,1419
tablet,b-tablet,character_insertion_deletion,2,1420
remowor,rimowa,word_level_error,3,1422
zeva,zevesoftgel,segmentation_error,8,1423
softule,,segmentation_error,7,1423
cereneuron,seroneurin,word_level_error,3,1424
respas,respaz,character_substitution,1,1427
healthcare,health,segmentation_error,4,1428
riscon,riskin,character_substitution,2,1430
ulcimax,elsamax,word_level_error,3,1431
febumac,febimac,character_substitution,1,1433
kid,skd,character_substitution,2,1435
regadenoson,rigadanosin,phonetic_substitution,3,1440
nylidrin,nylodrin,character_substitution,1,1441
hiv,hav,character_substitution,1,1442
clopamide,clopamine,character_substitution,1,1443
freshta,the,segmentation_error,6,1445
venofer,venofa,character_substitution,2,1446
lu,lu-rt,character_insertion_deletion,3,1450
arti,,segmentation_error,4,1450
ennhale,inhale,character_substitution,2,1452
morcon,morcan,character_substitution,1,1453
flemiclav,phlegmic,word_level_error,6,1457
healthcare,health,segmentation_error,4,1459
xenedo,xenido,character_substitution,1,1460
baknil,bacnell,phonetic_substitution,3,1462
resner,risner,character_substitution,1,1463
ferrovac,farivac,phonetic_substitution,3,1465
labocet,lebas,word_level_error,5,1466
lokasma,locazmatab,phonetic_substitution,5,1468
tab,,character_insertion_deletion,3,1468
paracod,pericod,character_substitution,2,1469
tamsulosin,tamsulos,character_insertion_deletion,2,1470
larmycetin,lamistin,word_level_error,4,1476
healthcare,health,segmentation_error,4,1479
dcr,dcr-40,character_insertion_deletion,3,1482
forte,,segmentation_error,5,1482
feroluv,feralove,phonetic_substitution,3,1485
ofloter,offloader,character_insertion_deletion,3,1496
prolin,praline,character_substitution,2,1499
mintovit,mintavit,character_substitution,1,1502
vitamin,vitam,character_insertion_deletion,2,1502
winplex,wenplex,character_substitution,1,1504
triguard,trigard,character_substitution,1,1506
extendryl,xtendril,character_substitution,2,1507
lterah,elterra,word_level_error,3,1508
healthcare,health,segmentation_error,4,1508
lutivit,ludovit,character_substitution,2,1511
elephantopus,elephant,phonetic_substitution,4,1512
sucroferric,sucrophoric,phonetic_substitution,3,1513
hydroxomin,hydroxamine,character_substitution,2,1515
secretin,secretin-synthetic,phonetic_substitution,10,1517
flagel,flagyl,character_substitution,1,1518
primerich,primrich,character_substitution,1,1519
xtracare,extra,word_level_error,5,1520
recetry,resetri,character_substitution,2,1521
cariv,carave,character_substitution,2,1523
oncovit,uncovid,character_substitution,2,1526
reniguard,renegade,word_level_error,4,1527
healthcare,health,segmentation_error,4,1528
tab,,character_insertion_deletion,3,1528
healthcare,health,segmentation_error,4,1529
tear,tiercare,segmentation_error,4,1529
affyclox,afiklox,phonetic_substitution,3,1530
ketozoe,ketazole,character_substitution,2,1531
alfacip,alpha-cyp,phonetic_substitution,4,1532
healthcare,health,segmentation_error,4,1532
freshta,the,segmentation_error,6,1533
ipoget,apogit,character_substitution,2,1535
corid,chorid,character_substitution,1,1537
ertem,ertum,character_substitution,1,1539
healthcare,health,segmentation_error,4,1540
pregniguard,pregnegard,character_substitution,2,1541
nebesel,nebesil,character_substitution,1,1543
carpigrel,carpegril,character_substitution,2,1546
ristryl,restril,character_substitution,2,1547
pregfy,prigvi,phonetic_substitution,3,1551
sporochek,sporecheck,character_substitution,2,1556
cap,cp,character_substitution,1,1556
healthcare,health,segmentation_error,4,1556
ironerve,arnav,word_level_error,5,1557
fluocinolide,fluicinolide,character_substitution,1,1559
healthcare,health,segmentation_error,4,1562
nc,nc-norm-p,segmentation_error,7,1564
entaz,intaz,character_substitution,1,1566
tab,,character_insertion_deletion,3,1568
healthcare,health,segmentation_error,4,1570
movacalm,movecom,word_level_error,3,1571
bionvit,bayonvit,character_substitution,2,1575
rejunex,regenexx,phonetic_substitution,3,1584
mezenco,misenko,phonetic_substitution,3,1586
forte,fort,character_substitution,1,1586
pregabin,pregavin,character_substitution,1,1589
vericiguat,varisiguat,character_substitution,2,1590
tab,,character_insertion_deletion,3,1591
cimsolon,simcelon,word_level_error,3,1592
coscinium,casinium,character_substitution,2,1597
pyrantel,parental,phonetic_substitution,3,1598
beeclav,biclav,character_substitution,2,1600
syr,sir,character_substitution,1,1600
spicatum,spicotum,character_substitution,1,1604
kachri,kakri,character_substitution,2,1604
dorzolamide,dozolomide,character_substitution,2,1605
ispaghula,espagula,character_substitution,2,1607
freego,frigo,character_substitution,2,1608
lutropin,lutropen,character_substitution,1,1610
alfa,alpha,character_substitution,2,1610
asiclo,a,segmentation_error,5,1613
carispec,caraspec,character_substitution,1,1614
oxiqore,oxycorp,phonetic_substitution,3,1617
healthcare,health,segmentation_error,4,1618
zioptan,zeoptin,character_substitution,2,1620
levosulpiride,levisulpirid,character_substitution,2,1621
durea,duria,character_substitution,1,1622
becadex,b-cadex,character_substitution,1,1623
pantoday,pantaday,character_substitution,1,1624
healthcare,health,segmentation_error,4,1629
cyperus,cypress,phonetic_substitution,3,1630
glyciron,glycyrrhine,phonetic_substitution,5,1632
oncodac,oncadac,character_substitution,1,1634
siarox,cyrox,word_level_error,3,1637
roxsun,roxan,character_substitution,2,1644
noklot,noclot,character_substitution,1,1645
amirise,mris,character_insertion_deletion,3,1647
northera,northura,character_substitution,1,1648
besoloc,besalak,phonetic_substitution,3,1650
forte,,segmentation_error,5,1651
softule,softgel,word_level_error,3,1652
cobal,coble,character_substitution,2,1653
healthcare,health,segmentation_error,4,1657
tab,,character_insertion_deletion,3,1663
mapgyl,mapgel,character_substitution,1,1664
spid,spidxb,character_insertion_deletion,2,1665
exp,,character_insertion_deletion,3,1665
pregacent,pregasin,phonetic_substitution,3,1666
sobisis,sovacis,phonetic_substitution,3,1667
reziz,resists,word_level_error,4,1668
stalopam,stalapam,character_substitution,1,1669
lite,light,word_level_error,3,1669
tab,,character_insertion_deletion,3,1676
healthcare,health,segmentation_error,4,1678
pecophylin,pecofilin,phonetic_substitution,3,1678
ovafem,ovafum,character_substitution,1,1680
diproderm,deproderm,character_substitution,1,1681
cadigran,categrin,phonetic_substitution,3,1682
alafenamide,alavenamide,character_substitution,1,1687
wainua,wenua,character_substitution,2,1693
cimstan,simston,character_substitution,2,1694
combi,combipak,character_insertion_deletion,3,1695
contus,conchus,character_substitution,2,1697
nurosig,neurosig,character_substitution,1,1698
tendotab,tendatab,character_substitution,1,1699
factor,factoroman,phonetic_substitution,4,1700
viii,8-fraction,segmentation_error,9,1700
fraction,,segmentation_error,8,1700
hemophilia,haemophilia,character_substitution,1,1700
riladex,rilidex,character_substitution,1,1702
healthcare,health,segmentation_error,4,1702
dermikem,dermicom,character_substitution,2,1703
gliotaz,gliot,character_insertion_deletion,2,1706
xyclav,zyclav,character_substitution,1,1708
signova,siniova,character_substitution,2,1708
calsus,calcis,character_substitution,2,1710
fenna,phenid,word_level_error,4,1712
biscotas,viscotis,character_substitution,2,1716
ilapure,illapur,character_substitution,2,1717
viminta,vimen,character_insertion_deletion,3,1718
flunat,flunet,character_substitution,1,1719
clocxy,clock,character_substitution,2,1720
syr,csyr,character_substitution,1,1720
rotacap,roticap,character_substitution,1,1722
fluorouracil,fluoroacil,character_insertion_deletion,2,1723
safeimmune,safimmune,character_substitution,1,1724
malus,malaspumilla,segmentation_error,8,1726
pumila,,segmentation_error,6,1726
campanulatus,campinulatus,character_substitution,1,1728
caraway,carraway,character_substitution,1,1729
omidec,omitic,character_substitution,2,1730
piocon,piakon,character_substitution,2,1731
hepp,hepforte,segmentation_error,5,1732
forte,,segmentation_error,5,1732
tab,,character_insertion_deletion,3,1733
healthcare,health,segmentation_error,4,1734
somago,cimago,character_substitution,2,1738
sjogren's,us,segmentation_error,8,1740
glybonil,glybinol,character_substitution,2,1746
spermrich,sperm,phonetic_substitution,4,1748
zox,zoxtab,character_insertion_deletion,3,1749
tab,,character_insertion_deletion,3,1749
max,maxplus,segmentation_error,4,1751
dgpod,digipod,character_insertion_deletion,2,1753
healthcare,health,segmentation_error,4,1757
gelnique,jalnic,word_level_error,5,1760
clonazepam,clonase-pam-ir,phonetic_substitution,5,1761
lisoril,liseral,character_substitution,2,1762
