correct,asr,error_type,edit_distance,sentence_idx
,care,segmentation_error,4,429
cobimep-od,colbamipo-d,word_level_error,5,429
droperidol,droprudol,character_substitution,2,430
amoxycillin,amoxicillin,character_substitution,1,431
peni,penny,character_substitution,2,432
4l,for,word_level_error,3,432
,l,character_substitution,1,432
nuwin-p,nu1p,word_level_error,4,433
cytarabine,cytorebine,character_substitution,2,434
daunorubicin,donorubicin,character_substitution,2,434
nalidys,naladiztab,phonetic_substitution,6,435
tab,,character_insertion_deletion,3,435
feriter-s,ferritin,word_level_error,5,436
,as,character_insertion_deletion,2,436
baclotop,baclitop,character_substitution,1,437
cofar-d,koffar,word_level_error,4,438
,d,character_substitution,1,438
obrase,albray's,word_level_error,5,439
spert,spurt,character_substitution,1,440
sinucold,sinu,segmentation_error,4,441
,cold,segmentation_error,4,441
provider,provider's,character_insertion_deletion,2,442
s,,character_substitution,1,442
ament,a,segmentation_error,4,442
,ment,segmentation_error,4,442
predmet,prodmet,character_substitution,1,443
well-established,well,segmentation_error,12,443
,established,segmentation_error,11,443
gulbider-m,golbidurim,phonetic_substitution,3,444
drez,drezzespoi,segmentation_error,6,445
spy,,character_insertion_deletion,3,445
nu-ipl,anuapil,word_level_error,4,446
glyvog-m,gleevogem,phonetic_substitution,3,447
tenlifast-m,tenlafast-m,character_substitution,1,448
haemaze,hime's,phonetic_substitution,5,449
provera,provera-40,character_insertion_deletion,3,450
40,,character_insertion_deletion,2,450
medroxyprogesterone,medrexiprogesterone,character_substitution,2,450
dayflut,dayflat,character_substitution,1,451
fixspor,fixpr,character_insertion_deletion,2,452
maxoflam,maxiflam,character_substitution,1,453
gel,gl,character_substitution,1,453
breathonac,breathanac,character_substitution,1,454
healthcare,health,segmentation_error,4,455
,care,segmentation_error,4,455
oxacent,oxacin,character_substitution,2,455
depiwhite,deeper,word_level_error,7,456
,white,segmentation_error,5,456
nurosler-p,neurosler,phonetic_substitution,3,457
,pee,character_insertion_deletion,3,457
healthcare,health,segmentation_error,4,457
,care,segmentation_error,4,457
ipratropium,iprotropium,character_substitution,1,458
duolin,dulin,character_substitution,1,458
rotacap,roticap,character_substitution,1,458
efonidipine,affinidipine,word_level_error,3,459
brethaire,bratira,phonetic_substitution,4,460
betawok,betawalk,character_substitution,2,461
,you,character_insertion_deletion,3,462
levolab,levilab,character_substitution,1,463
saquinavir,saquenavia,character_substitution,2,464
invirase,inverase,character_substitution,1,464
visionace,visioniss,phonetic_substitution,3,465
orlistat,olostat,character_substitution,2,466
fefast-as,fafast,phonetic_substitution,4,467
,as,character_insertion_deletion,2,467
healthcare,health,segmentation_error,4,468
,care,segmentation_error,4,468
chymopapain,chimapepain,phonetic_substitution,3,468
gonadotrophin,gonadotroph,character_insertion_deletion,2,469
,in,character_insertion_deletion,2,469
cetra-z,cetra's,character_substitution,2,470
,e,character_substitution,1,470
vanic,vanictab,character_insertion_deletion,3,471
tab,,character_insertion_deletion,3,471
cinchocaine,cinchucane,character_substitution,2,472
rosudac,rusudac,character_substitution,1,473
maximize,maximise,character_substitution,1,473
atormac-cv,atormax,phonetic_substitution,4,474
,ev,character_insertion_deletion,2,474
healthcare,health,segmentation_error,4,475
,care,segmentation_error,4,475
aclozen-mr,a,segmentation_error,9,475
,clozen,segmentation_error,6,475
,mister,segmentation_error,6,475
,thank,segmentation_error,5,475
,you,character_insertion_deletion,3,475
,for,character_insertion_deletion,3,475
,watching,segmentation_error,8,475
acorbate-z,acorbates,character_substitution,2,476
,e,character_substitution,1,476
vitamin,vitam,character_insertion_deletion,2,476
,in,character_insertion_deletion,2,476
healthcare,health,segmentation_error,4,477
,care,segmentation_error,4,477
ingavit-b6,engavit,word_level_error,4,477
50,be,character_substitution,2,477
,650,character_insertion_deletion,3,477
drobia-m,drobir,character_insertion_deletion,3,478
over,m,word_level_error,4,478
the,over-the-counter,segmentation_error,13,478
counter,,segmentation_error,7,478
beclomethasone,biclomthosone,phonetic_substitution,3,479
healthcare,health,segmentation_error,4,479
,care,segmentation_error,4,479
asenapine,asana,segmentation_error,5,480
,pine,segmentation_error,4,480
isosorbide,isosaur,phonetic_substitution,6,481
,bide,segmentation_error,4,481
amlosafe-ls,amlisafil-s,phonetic_substitution,4,482
tonoferon,tano-frenpied,phonetic_substitution,8,483
paed,,segmentation_error,4,483
motodin-ms,modadin,phonetic_substitution,5,484
,ms,character_insertion_deletion,2,484
lofexidine,lofxidine,character_substitution,1,485
coldloc,coldlock,character_substitution,1,486
deosone,diosone,character_substitution,1,487
wibatol-o,wibitalo,phonetic_substitution,3,488
ipecac,ipac,character_insertion_deletion,2,489
gababit-mn,gababetamin,phonetic_substitution,3,490
barozin,barazin,character_substitution,1,491
phenylephrine,pheylephrine,character_substitution,1,492
,you,character_insertion_deletion,3,492
vardine-m,vardinem,character_substitution,1,493
mixtard-50,mixtart,phonetic_substitution,4,494
hm,50-hm,character_insertion_deletion,3,494
somepra,sampra,character_substitution,2,495
eyebright,eye,segmentation_error,6,496
,bright,segmentation_error,6,496
kalzana,calzana,character_substitution,1,497
cefoperazone,cefeprazone,character_substitution,2,498
morcecal-mz,morseculum,phonetic_substitution,4,499
,z,character_substitution,1,499
zevert-pvg,zevert,phonetic_substitution,4,500
,pvg,character_insertion_deletion,3,500
dmbest-p,dienbist,phonetic_substitution,6,501
,p,character_substitution,1,501
sycot,cicot,character_substitution,2,502
gentamicin,gentamys,phonetic_substitution,4,503
,in,character_insertion_deletion,2,503
monurol,monirol,character_substitution,1,504
hifen,hyphen,phonetic_substitution,3,505
prol,prawl,character_substitution,2,506
mom-iron,momiron,character_substitution,1,507
cenobamate,cenobumate,character_substitution,1,508
troyperazone-s,troprosanus,phonetic_substitution,7,509
fc-tab,fz,segmentation_error,5,510
,ab,character_insertion_deletion,2,510
disoproxil,disoproxyl,character_substitution,1,510
stage-2,stage,character_insertion_deletion,2,511
,2,character_substitution,1,511
spirox-d,spirox,character_insertion_deletion,2,512
,this,segmentation_error,4,512
repotrectinib,rupatricktinib,phonetic_substitution,4,513
tixocen,tixosin,character_substitution,2,514
sulphadiazine,sulfadiazine,character_substitution,2,515
imirise,amirai,word_level_error,4,516
budesonide,budocinide,phonetic_substitution,3,517
hemex,hemex-tlb,segmentation_error,4,518
tab,,character_insertion_deletion,3,518
alkavervir,alka-vivir,phonetic_substitution,3,519
carex-mv,kercsim,word_level_error,6,521
syr,vsyr,character_substitution,1,521
disoval-er,dissuval,phonetic_substitution,5,522
,or,character_insertion_deletion,2,522
papillomavirus,papillomavirus-type,phonetic_substitution,5,523
type,,segmentation_error,4,523
doxovent,doxovant,character_substitution,1,524
healthcare,health,segmentation_error,4,524
,care,segmentation_error,4,524
ultroz,altraz,character_substitution,2,525
xpect-ls,x-bactylus,phonetic_substitution,5,526
doxynol,doxanol,character_substitution,1,527
zincobal,zincubyl,character_substitution,2,528
vitamin,vitam,character_insertion_deletion,2,528
,in,character_insertion_deletion,2,528
meom,myom,character_substitution,1,529
spasril,spastrel,character_substitution,2,530
dupent,dupant,character_substitution,1,531
ozenoxacin,oznexacin,character_substitution,2,532
e-cate,ecate,character_substitution,1,533
gonadotrophin,gonadotropin,character_substitution,1,534
sulphate,sulfate,character_substitution,2,535
orni-o,orneotab,word_level_error,5,536
tab,,character_insertion_deletion,3,536
ofloxacin,oflexacin,character_substitution,1,536
alpoxime,alpuxime,character_substitution,1,537
zuclopenthixol,zoclopenthic,phonetic_substitution,4,538
,salt,segmentation_error,4,538
2,two,character_insertion_deletion,3,538
4,four,word_level_error,4,538
biggaba-n,bigobe,word_level_error,5,539
,n,character_substitution,1,539
avibactam,avobactam,character_substitution,1,540
sodium,,segmentation_error,6,540
op-zole,ops,segmentation_error,5,541
d,od,character_substitution,1,541
zalpilo,xalpillo,character_substitution,2,542
permeth,permuth,character_substitution,1,543
healthcare,health,segmentation_error,4,544
,care,segmentation_error,4,544
actamase,actimase,character_substitution,1,544
etron,edron,character_substitution,1,545
welminic,well,segmentation_error,5,546
syr,minixer,segmentation_error,6,546
lycosync,like,segmentation_error,7,547
,a,character_substitution,1,547
,sink,segmentation_error,4,547
wycef,ysf,character_insertion_deletion,3,548
benznidazole,benzeneidazole,character_insertion_deletion,2,549
guggul,guggle,character_substitution,2,550
nxpram,anaxbram,character_insertion_deletion,3,551
retapamulin,ritapamilin,character_substitution,2,552
oflab-oz,oflebo,character_insertion_deletion,3,553
,z,character_substitution,1,553
dexasone,dexazone,character_substitution,1,554
sertaspor,certasper,character_substitution,2,555
pazo-dsr,paso,segmentation_error,5,556
,de,character_insertion_deletion,2,556
,azar,segmentation_error,4,556
acebutolol,a,segmentation_error,9,557
,sebutalol,segmentation_error,9,557
qtpie,cutie,word_level_error,3,558
,pie,character_insertion_deletion,3,558
over-the-counter,over,segmentation_error,12,558
,the,character_insertion_deletion,3,558
,counter,segmentation_error,7,558
healthcare,health,segmentation_error,4,559
,care,segmentation_error,4,559
dolopir-md,dulipirin,phonetic_substitution,5,559
,d,character_substitution,1,559
fecon-hp,feckinhp,phonetic_substitution,3,560
velosef,velosif,character_substitution,1,561
'125',125,character_insertion_deletion,2,561
iscocip,iscasip,character_substitution,2,562
esomeprazole,esamprazole,character_substitution,2,563
healthcare,health,segmentation_error,4,563
,care,segmentation_error,4,563
xinafoate,xenophote,phonetic_substitution,5,564
fresogyl,fresigil,character_substitution,2,565
novrad,novirad,character_substitution,1,566
icor-100,ica-1-100,word_level_error,3,567
ubrogepant,elbridge-bent,word_level_error,7,568
ovral,avril,character_substitution,2,569
pizime,p-zyme,character_substitution,2,570
dotarin,dotterin,character_substitution,2,571
zilargyn,zilogen,word_level_error,3,572
zenvital,zen,segmentation_error,5,573
,vital,segmentation_error,5,573
ostofen,astafen,character_substitution,2,574
esperam-ls,esperomel-s,phonetic_substitution,3,575
fenvolk-p,phenvol,word_level_error,5,576
tab,,character_insertion_deletion,3,576
aceclofenac,a,segmentation_error,10,576
,seclofenac,segmentation_error,10,576
astymin-3,a,segmentation_error,8,577
,stimin,segmentation_error,6,577
,3,character_substitution,1,577
mycostar,micostar,character_substitution,1,578
dofetilide,dovetalite,phonetic_substitution,3,579
thiacetazone,they,segmentation_error,9,580
,are,character_insertion_deletion,3,580
,said,segmentation_error,4,580
,ozone,segmentation_error,5,580
cetiriz-d,ceteris,phonetic_substitution,4,581
,d,character_substitution,1,581
sulphate,sulfate,character_substitution,2,582
decanoate,decanote,character_substitution,1,583
opd-oz,opidiozetab,phonetic_substitution,6,584
tab,,character_insertion_deletion,3,584
ofloxacin,ofluxacin,character_substitution,1,584
mezelo-g,mozilla,word_level_error,5,585
,g,character_substitution,1,585
keftragard,keftrigod,phonetic_substitution,3,586
inj,ing,character_substitution,1,586
vilazodone,velazodone,character_substitution,1,587
piper,pipercubeba,segmentation_error,6,588
cubeba,,segmentation_error,6,588
margetuximab-cmkb,margotuximab,phonetic_substitution,6,589
,cmkb,segmentation_error,4,589
healthcare,health,segmentation_error,4,589
,care,segmentation_error,4,589
neurobion,neurobian,character_substitution,1,590
caraway,carraway,character_substitution,1,591
axsol-sp,axalis,phonetic_substitution,4,592
,b,character_substitution,1,592
novobiocin,navobios,phonetic_substitution,4,593
,in,character_insertion_deletion,2,593
lornoxicam,lornexicum,character_substitution,2,594
acolate,accolade,character_substitution,2,595
calcyther-lf,calcido,phonetic_substitution,8,596
,a,character_substitution,1,596
,left,segmentation_error,4,596
apium,epium,character_substitution,1,597
graveolens,gravolans,character_substitution,2,597
corge-c,corge,character_insertion_deletion,2,598
,c,character_substitution,1,598
povidone,pavidone,character_substitution,1,599
alof-t,alof,character_insertion_deletion,2,600
regularly,irregularly,character_insertion_deletion,2,600
ostophyte,osteophyte,character_substitution,1,601
c-tax-o,ceteac,phonetic_substitution,5,602
,so,character_insertion_deletion,2,602
clomiphene,clamiphene,character_substitution,1,603
galcanezumab-gnlm,galkynzumabgine,phonetic_substitution,7,604
mofetil,moftil,character_substitution,1,605
omerit-dsr,omrit,phonetic_substitution,5,606
,dsr,character_insertion_deletion,3,606
delnim-sp,delnames,phonetic_substitution,3,607
,b,character_substitution,1,607
methocal-k27,methacol,phonetic_substitution,6,608
,k,character_substitution,1,608
,twenty,segmentation_error,6,608
,seven,segmentation_error,5,608
poena-o,pono-o,character_substitution,2,609
c,cs,character_substitution,1,610
s,,character_substitution,1,610
metlavit,metlovite,character_substitution,2,611
inj,ing,character_substitution,1,611
vitamin,vitam,character_insertion_deletion,2,611
,and,character_insertion_deletion,3,611
jolyon-md,jolionmd,character_substitution,2,612
magnazone,magnezone,character_substitution,1,613
meuflox,muflox,character_substitution,1,614
beta-nicardia,batenicardia,phonetic_substitution,3,615
todaycef,tadasef,phonetic_substitution,3,616
ursoget,ursaget,character_substitution,1,617
alfa,alpha,character_substitution,2,618
chlortalidone,chlorotalidone,character_substitution,1,619
rho,rodi-immune,segmentation_error,10,620
d,,character_substitution,1,620
immune,,segmentation_error,6,620
a'cold,a,segmentation_error,5,621
,cold,segmentation_error,4,621
eribulin,erybulin,character_substitution,1,622
carfer,carfa,character_substitution,2,623
voveran-d,vovarin,phonetic_substitution,4,624
,d,character_substitution,1,624
healthcare,health,segmentation_error,4,624
,care,segmentation_error,4,624
troleandomycin,trolandomycin,character_substitution,1,625
renol-o,renolo,character_substitution,1,626
prv,pervy,character_insertion_deletion,2,627
nkacin,ncasen,phonetic_substitution,3,628
healthcare,health,segmentation_error,4,628
,care,segmentation_error,4,628
